3006,0.0005,2.87529709174,2.80766144167
6012,0.001,10.3228336577,10.0440393739
9018,0.0015,24.7850455686,23.1058638487
12024,0.002,39.5413592167,39.2099110046
15030,0.0025,48.7344961292,48.4014102012
18036,0.003,79.7898969667,86.8990112016
21042,0.0035,68.2620963637,66.8453358676
24048,0.004,76.0290295594,70.8800681942
27054,0.0045,81.0731038083,81.8772558647
30060,0.005,121.712162874,116.706217119
33066,0.0055,137.019219073,135.720162137
36072,0.006,180.12198598,187.68154619
39078,0.0065,112.663539176,114.952857525
42084,0.007,120.263409089,114.222810428
45090,0.0075,141.831451408,124.985241119
48096,0.008,106.497311076,120.557651418
51102,0.0085,117.334730874,150.968611742
54108,0.009,93.4219944176,119.402293948
57114,0.0095,67.173309457,80.5476540894
60120,0.01,78.7415292827,90.4611530195
63126,0.0105,113.162942724,138.549737787
66132,0.011,99.1644146439,106.239105748
69138,0.0115,59.2117572002,64.1162333425
72144,0.012,58.0533801939,58.6542846974
75150,0.0125,74.7835460183,73.9409315995
78156,0.013,96.9413625739,119.100190709
81162,0.0135,103.443353211,115.876400421
84168,0.014,104.935258731,116.391179824
87174,0.0145,145.998387517,147.099348383
90180,0.015,123.387442929,123.236721164
93186,0.0155,84.8626140142,93.1271561241
96192,0.016,61.8509758101,65.0752853435
99198,0.0165,58.2746580688,58.8209446904
102204,0.017,40.3182406364,40.7248865443
105210,0.0175,42.1348017494,44.7790936306
108216,0.018,90.4610542468,91.1577375956
111222,0.0185,102.674194969,109.069006921
114228,0.019,85.0554148009,88.4604034568
117234,0.0195,162.204455606,164.652034591
120240,0.02,277.813879866,290.432918535
123246,0.0205,207.325307093,247.090716532
126252,0.021,95.7957005351,110.16687267
129258,0.0215,126.614031518,133.183300973
132264,0.022,70.3241133292,76.5020915519
135270,0.0225,107.864616301,112.172252077
138276,0.023,131.317470794,129.777221888
141282,0.0235,166.050521974,160.216600178
144288,0.024,94.329397491,94.5619272347
147294,0.0245,166.565531826,155.586563679
150300,0.025,75.1819326925,73.9075831567
153306,0.0255,46.4695575196,49.3051743916
156312,0.026,37.1596323965,41.4936815378
159318,0.0265,54.4016562122,63.734500054
162324,0.027,54.341422843,63.4562778365
165330,0.0275,52.8846672734,59.7892670227
168336,0.028,80.0952585547,102.319945471
171342,0.0285,40.1413890805,51.8414756922
174348,0.029,22.6442365444,27.1507406538
177354,0.0295,15.2244717732,14.5473212394
180360,0.03,21.9488800119,21.9930350182
183366,0.0305,34.2103447057,31.3515652577
186372,0.031,45.2437471236,44.0390691052
189378,0.0315,46.1817877904,46.2467185738
192384,0.032,54.3029291709,51.2847277217
195390,0.0325,60.4294246314,59.7141660591
198396,0.033,65.7206326621,67.948074052
201402,0.0335,96.6331855316,101.706428254
204408,0.034,51.0765541892,54.9884591087
207414,0.0345,64.2398506003,71.5443558673
210420,0.035,65.0767755181,71.8426904481
213426,0.0355,130.980158266,130.133662568
216432,0.036,375.351414178,436.870297826
219438,0.0365,150.203095538,158.145361078
222444,0.037,164.554874145,182.991135768
225450,0.0375,112.773669339,131.161791436
228456,0.038,162.787938955,165.020395152
231462,0.0385,192.22297962,209.127843739
234468,0.039,93.6179236805,104.287780892
237474,0.0395,138.773149787,170.6644659
240480,0.04,54.7425510399,59.104020475
243486,0.0405,41.820755085,39.5498888804
246492,0.041,52.0268586797,54.8793698172
249498,0.0415,34.9383817948,38.4915016805
252504,0.042,65.2357372604,76.6111413033
255510,0.0425,86.8975807978,89.2227715916
258516,0.043,126.47783376,145.750938168
261522,0.0435,134.542146803,133.809968672
264528,0.044,87.4995168142,106.866340527
267534,0.0445,158.692381389,172.760556524
270540,0.045,130.562842166,162.743950507
273546,0.0455,144.467667968,171.074286602
276552,0.046,173.221087718,188.086510318
279558,0.0465,116.237238565,136.092930224
282564,0.047,84.5810402183,102.730478865
285570,0.0475,113.05663715,128.702750706
288576,0.048,615.549993282,709.560405743
291582,0.0485,327.600130349,436.516772648
294588,0.049,217.998398595,271.052840204
297594,0.0495,319.304710516,404.241686037
300600,0.05,483.128228766,551.961536531
303606,0.0505,237.48880722,279.075664294
306612,0.051,203.378072122,229.292146446
309618,0.0515,279.321138202,307.462729539
312624,0.052,357.981382528,410.481377118
315630,0.0525,265.013716547,319.695240783
318636,0.053,131.172036749,173.088685022
321642,0.0535,200.455131822,306.854043962
324648,0.054,189.680013063,247.256223357
327654,0.0545,88.6670841937,115.774195029
330660,0.055,55.6195974926,77.5418038817
333666,0.0555,60.2552972019,72.9065533963
336672,0.056,58.6608588252,71.3730001298
339678,0.0565,38.1775761687,45.8342253727
342684,0.057,30.4508056788,33.4801547381
345690,0.0575,38.6324411043,42.1763530984
348696,0.058,44.9763059441,46.7105902261
351702,0.0585,55.6303094855,61.7909722558
354708,0.059,70.5557364599,80.3985667278
357714,0.0595,54.1273467632,55.1805715164
360720,0.06,91.5983300512,89.4000519807
363726,0.0605,128.941549907,126.906480692
366732,0.061,167.111554341,154.466639437
369738,0.0615,201.307627656,203.714212947
372744,0.062,217.92800077,237.995130846
375750,0.0625,254.803553276,285.941506175
378756,0.063,106.276532745,117.282177969
381762,0.0635,378.004270374,366.146444787
384768,0.064,304.81775042,306.224760492
387774,0.0645,295.328291517,336.760597604
390780,0.065,990.03893601,1139.15153775
393786,0.0655,1001.16142017,1323.46123358
396792,0.066,144.827669812,175.216356084
399798,0.0665,163.528868243,194.675799509
402804,0.067,138.213976571,151.163505461
405810,0.0675,97.4104543569,100.438267025
408816,0.068,75.8722441867,83.1060245089
411822,0.0685,80.4409696902,83.5830427023
414828,0.069,61.3759709812,53.3238718178
417834,0.0695,64.1019986804,56.5164128189
420840,0.07,88.2827349677,91.5869716734
423846,0.0705,83.1456783416,78.5396397087
426852,0.071,108.237040162,121.754515301
429858,0.0715,66.6380436666,79.5920945279
432864,0.072,94.7886808526,102.055070343
435870,0.0725,81.3666890269,93.4942396165
438876,0.073,92.3307932701,101.753690614
441882,0.0735,102.622820494,110.532120038
444888,0.074,76.7513024324,79.5444211552
447894,0.0745,38.1282758193,39.1805925581
450900,0.075,56.7460893521,60.3638492816
453906,0.0755,77.6519729274,85.0203912157
456912,0.076,101.062585946,100.576658847
459918,0.0765,115.385197323,123.629709124
462924,0.077,129.413507578,138.500951904
465930,0.0775,97.5608001956,100.553728701
468936,0.078,122.030324064,123.339419325
471942,0.0785,98.0891522618,90.3030439323
474948,0.079,121.685520785,126.929300536
477954,0.0795,153.559468213,155.275608545
480960,0.08,255.010119792,267.946108208
483966,0.0805,111.238682092,133.096277465
486972,0.081,114.60502579,133.560384198
489978,0.0815,45.8620540132,52.4102991338
492984,0.082,52.9726539814,52.6070251753
495990,0.0825,49.5170856023,44.6036016779
498996,0.083,66.3138212847,57.6809165241
502002,0.0835,61.4714353724,54.6734932951
505008,0.084,74.017834356,67.8988857065
508014,0.0845,86.8787879456,85.1190324121
511020,0.085,159.080888142,148.113224628
514026,0.0855,197.862645231,197.947556558
517032,0.086,71.0609200237,83.4292365337
520038,0.0865,98.2620627318,94.4675607298
523044,0.087,276.512462538,276.123267629
526050,0.0875,278.055423866,278.321297651
529056,0.088,146.913888023,157.150423826
532062,0.0885,140.969390949,150.503257286
535068,0.089,164.003186242,186.382306538
538074,0.0895,229.884376038,250.859354542
541080,0.09,162.084999636,168.596844421
544086,0.0905,196.445977486,216.235761797
547092,0.091,161.840871095,175.971551956
550098,0.0915,186.428639568,201.705150288
553104,0.092,120.577824505,120.062548706
556110,0.0925,98.5226624057,99.6196141607
559116,0.093,148.435491195,166.815552849
562122,0.0935,113.714523166,127.675289424
565128,0.094,148.038708385,161.913742207
568134,0.0945,286.631459217,340.38542318
571140,0.095,359.018405232,443.993350853
574146,0.0955,205.833403533,231.461422993
577152,0.096,334.958466396,381.145781153
580158,0.0965,171.24068459,188.950507341
583164,0.097,314.953855512,327.044038743
586170,0.0975,422.595633708,462.839572947
589176,0.098,669.558325103,707.21754646
592182,0.0985,767.905110706,866.612536797
595188,0.099,664.786443251,726.768521819
598194,0.0995,240.606807904,268.635762855
601200,0.1,457.253443705,484.420207104
604206,0.1005,829.633387434,794.027381729
607212,0.101,1213.93840377,1160.68081001
610218,0.1015,415.965023585,571.112869145
613224,0.102,500.281457775,631.455172909
616230,0.1025,189.489219688,223.467317987
619236,0.103,231.732541738,242.801696614
622242,0.1035,500.213723095,548.50440637
625248,0.104,322.707975784,295.957141885
628254,0.1045,378.783217887,440.360295368
631260,0.105,155.846425755,161.542926634
634266,0.1055,292.427733189,337.606865586
637272,0.106,676.515909682,780.2486346
640278,0.1065,916.573906253,1104.13781369
643284,0.107,580.109442695,636.816971238
646290,0.1075,134.893741914,154.874705222
649296,0.108,61.7571808337,76.129687566
652302,0.1085,48.5673327805,57.9491009099
655308,0.109,48.3938385777,54.9805355394
658314,0.1095,85.5803353435,86.3951599454
661320,0.11,108.953094983,103.520915866
664326,0.1105,88.6492130889,86.4582084171
667332,0.111,76.358894771,77.9249227905
670338,0.1115,137.909949909,138.723549329
673344,0.112,225.878504683,233.70328784
676350,0.1125,203.159328653,235.185056702
679356,0.113,149.572744989,171.490792596
682362,0.1135,131.303758404,147.161169298
685368,0.114,180.912641953,176.428637238
688374,0.1145,140.940029042,152.374856442
691380,0.115,84.0673840044,89.216906264
694386,0.1155,62.0325231987,65.0304050274
697392,0.116,59.487587406,66.4561094493
700398,0.1165,67.7388666155,73.9636908709
703404,0.117,104.59975764,116.88949607
706410,0.1175,49.5548365703,56.5003968486
709416,0.118,58.1266958452,65.6175957371
712422,0.1185,68.4566248632,74.7190256447
715428,0.119,120.887543181,138.057229354
718434,0.1195,136.41890337,153.070358551
721440,0.12,262.999204828,306.007565521
724446,0.1205,254.884203962,309.200715348
727452,0.121,108.282352763,124.260720193
730458,0.1215,120.927066539,134.952166437
733464,0.122,145.386682536,167.82681565
736470,0.1225,79.2681271716,106.471362717
739476,0.123,159.686776011,179.60795106
742482,0.1235,244.465470023,296.377533146
745488,0.124,166.222063406,190.554749292
748494,0.1245,216.413666487,241.398562181
751500,0.125,296.935668008,339.294381478
754506,0.1255,356.814378985,390.057337936
757512,0.126,440.628761931,506.286539299
760518,0.1265,245.429866063,273.371644526
763524,0.127,151.107294159,162.079070441
766530,0.1275,278.207873677,287.423715417
769536,0.128,177.132309739,172.234385881
772542,0.1285,246.83903602,254.702136085
775548,0.129,170.198079641,200.446507822
778554,0.1295,207.074659143,220.473456921
781560,0.13,119.653918365,144.329374779
784566,0.1305,150.381951491,191.768850659
787572,0.131,61.0306500842,71.3551645314
790578,0.1315,53.9639874329,60.3763535881
793584,0.132,60.4818981703,61.2730333638
796590,0.1325,176.833783036,171.367558075
799596,0.133,137.607777472,160.157743805
802602,0.1335,86.2110945613,91.0719309598
805608,0.134,55.0800997267,54.8903697006
808614,0.1345,45.6768365863,42.9224769794
811620,0.135,101.075257007,106.594650595
814626,0.1355,250.503005956,289.245557763
817632,0.136,440.501294626,495.877001882
820638,0.1365,79.0081832296,89.3437320744
823644,0.137,73.3839076791,87.0585184503
826650,0.1375,76.2273879517,90.1365221494
829656,0.138,74.5344608615,87.7971253707
832662,0.1385,88.9976813324,100.523037005
835668,0.139,58.5029057234,59.0733259855
838674,0.1395,55.8393592828,57.9778983656
841680,0.14,74.9124237864,75.590204617
844686,0.1405,53.7417484081,57.5731821651
847692,0.141,59.3611709293,61.776878699
850698,0.1415,80.2847179085,84.7645872164
853704,0.142,169.936809971,183.440204508
856710,0.1425,88.4841954572,97.7721677267
859716,0.143,249.880787244,267.36019679
862722,0.1435,153.345754609,163.348289801
865728,0.144,110.132404367,121.743580158
868734,0.1445,224.989200408,248.740004785
871740,0.145,333.368351604,384.443270736
874746,0.1455,143.290196051,181.666522024
877752,0.146,47.8958025217,59.9749332627
880758,0.1465,93.4098048095,115.364331341
883764,0.147,89.3023414801,112.532442007
886770,0.1475,85.3892312426,99.775743713
889776,0.148,89.6337731828,94.1242902237
892782,0.1485,71.9555069487,81.8477621143
895788,0.149,83.7535339037,92.9307376458
898794,0.1495,53.3575560977,58.0707373495
901800,0.15,39.6655469995,39.7535266685
904806,0.1505,70.6626380999,75.6521969394
907812,0.151,106.570746024,111.755125403
910818,0.1515,197.299573015,212.868230576
913824,0.152,167.259585792,193.816472197
916830,0.1525,266.4838126,308.332235037
919836,0.153,417.308369278,512.450990466
922842,0.1535,852.186366406,970.89748588
925848,0.154,186.758237774,272.721412467
928854,0.1545,426.161674731,562.964893581
931860,0.155,500.983691604,717.696685525
934866,0.1555,252.466760968,399.838718192
937872,0.156,120.722425748,189.934162596
940878,0.1565,118.496273989,131.314101973
943884,0.157,68.6161366772,80.3686967566
946890,0.1575,156.092477839,169.576712047
949896,0.158,225.087939022,233.891061564
952902,0.1585,125.061254929,129.199183048
955908,0.159,338.037793137,386.934792357
958914,0.1595,123.819947069,158.926313016
961920,0.16,205.859403766,254.396405178
964926,0.1605,116.37885242,141.059116432
967932,0.161,129.013825281,154.276564307
970938,0.1615,81.8636505295,100.131613698
973944,0.162,111.894198386,126.023745305
976950,0.1625,211.476929732,246.249848578
979956,0.163,232.594128325,287.216895561
982962,0.1635,102.279345227,127.758352507
985968,0.164,202.049124467,211.924453493
988974,0.1645,222.064804742,223.608263056
