301,5.00665335995e-05,0.00378088447077,0.00149891677435,3.77333779518,1.4959249245
602,0.000100133067199,0.00386119000564,0.00180992425863,3.85348303956,1.80631163536
903,0.000150199600798,0.00387981787952,0.00204816405492,3.87207373206,2.04407590312
1204,0.000200266134398,0.00381911562037,0.00217367391838,3.8114926351,2.16933524789
1505,0.000250332667997,0.00373131508486,0.00218464456962,3.72386735016,2.18028400161
1806,0.000300399201597,0.00369496920709,0.00212693062842,3.68759401906,2.1226852579
2107,0.000350465735196,0.00365447933344,0.00205819521326,3.64718496351,2.05408703918
2408,0.000400532268796,0.00365572182027,0.00204874116607,3.64842497033,2.04465186234
2709,0.000450598802395,0.00365577631735,0.00204919657497,3.64847935863,2.04510636224
3010,0.000500665335995,0.00367526893838,0.00202869386709,3.66793307224,2.02464457793
3311,0.000550731869594,0.0037734903836,0.00202490185438,3.76595846667,2.02086013412
3612,0.000600798403194,0.00391622825022,0.00213857571809,3.90841142736,2.13430710388
3913,0.000650864936793,0.00402004340752,0.00232120454916,4.01201936878,2.31657140634
4214,0.000700931470393,0.00409835797721,0.00242994104496,4.09017762196,2.42509086323
4515,0.000750998003992,0.00414203023673,0.00247828539476,4.1337627113,2.47333871732
4816,0.000801064537591,0.00424011602635,0.00251671380412,4.23165272091,2.51169042328
5117,0.000851131071191,0.00444425166418,0.00273357097114,4.43538090237,2.72811474166
5418,0.00090119760479,0.00455119068807,0.00291363619262,4.54210647512,2.90782055152
5719,0.00095126413839,0.0044680708365,0.00281054498417,4.45915253143,2.80493511394
6013,0.001000166334,0.00436970954425,0.0026825313044,4.36098756911,2.6771769505
