3006,0.0005,0.912942020133,0.548545770373
6012,0.001,1.13880542591,0.825577662618
9018,0.0015,1.24986819116,0.982595654949
12024,0.002,1.46199030038,1.29905169438
15030,0.0025,1.30079849549,1.08768541912
18036,0.003,1.17733606707,0.884764223374
21042,0.0035,1.11720190772,0.787474447561
24048,0.004,1.08691279018,0.736735396144
27054,0.0045,1.09678444374,0.710949102166
30060,0.005,1.17203348685,0.762946082848
33066,0.0055,1.23437235935,0.762476456845
36072,0.006,1.35157037587,0.824494886672
39078,0.0065,1.43681866382,0.882207024549
42084,0.007,1.51916979442,0.940530769177
45090,0.0075,1.60359429814,1.03198183334
48096,0.008,1.71294748056,1.15371322344
51102,0.0085,1.75298552852,1.2295823371
54108,0.009,1.66780097657,1.10859684887
57114,0.0095,1.63779410787,1.02658438208
60120,0.01,1.66112023007,1.02368881701
60121,0.010000166334,1.66112893253,1.02371183524
