60120,0.01,0.0100989490566,0.00667015882976,0.00949129967231,0.0135763585274,0.00940534885389,0.0153796281539
120240,0.02,0.0163062246893,0.01219219282,0.0159861294645,0.0172645752462,0.0128482567387,0.0198714896253
180360,0.03,0.0199383501889,0.0145943168133,0.0193153594387,0.0193975263035,0.0141506853957,0.0220656192553
240480,0.04,0.0222587903114,0.0160078474151,0.0217771464325,0.0208528499735,0.0150416655277,0.0233388108861
300600,0.05,0.0235493602841,0.0168051281076,0.0228664877744,0.0215212058706,0.0156898425168,0.0240270568252
360720,0.06,0.0240709742967,0.0170083117207,0.022349252074,0.0209551419862,0.0154204671601,0.0229404455205
420840,0.07,0.0247296207657,0.0172395786849,0.0221985948756,0.0208729432199,0.0152802494248,0.0223378146001
480960,0.08,0.0239139583522,0.0174014820721,0.0214528930566,0.020029304753,0.0152737205711,0.0212348730313
541080,0.09,0.0241109958186,0.0174778882947,0.020968721955,0.0197277943335,0.015285032521,0.0203913791993
601200,0.1,0.0237303603015,0.0169881139523,0.0205978410827,0.0189349212058,0.0148337896178,0.0194951855927
661320,0.11,0.0232430498677,0.0166031056556,0.0200902719804,0.0181901827345,0.0143962769725,0.0188175749718
721440,0.12,0.0229055470543,0.0162114021334,0.0196524668878,0.0175832002494,0.0139526170334,0.0179766583743
781560,0.13,0.0229365941919,0.0160833912042,0.0192941021892,0.0174000988161,0.0137092801092,0.0172426518376
841680,0.14,0.0230382860955,0.016155654886,0.0191364932723,0.0171616341815,0.013578818049,0.0166205651402
901800,0.15,0.0235415211659,0.0161733357868,0.0196126128004,0.0174274080448,0.0134853753571,0.016797305455
961920,0.16,0.0239461353055,0.0164631664455,0.0195862442683,0.0175873041178,0.013541313054,0.0164033781572
1022040,0.17,0.0239239565894,0.0164723096502,0.0192251001235,0.0174342524645,0.0135847659477,0.0158290827825
1082160,0.18,0.0242138139948,0.0168650071171,0.0193240014091,0.0179357129106,0.0140330456146,0.0158268312598
1142280,0.19,0.0249688454893,0.017138126758,0.0198287122068,0.0186149772178,0.0143489195411,0.0163881949029
1202400,0.2,0.0266117644286,0.0184899878709,0.0216742220825,0.0203241693449,0.0155536890789,0.0184579791964
1262520,0.21,0.0261168421736,0.0186587777054,0.0214600017167,0.0199246997009,0.0156062144406,0.0182779246716
1322640,0.22,0.0262520714286,0.0191510103996,0.0220968904886,0.0197942843203,0.0158251880862,0.0189373351757
1382760,0.23,0.0274179377116,0.0198975114036,0.0224628603342,0.0209348804377,0.0163376718505,0.0191665671878
1442880,0.24,0.0275458863161,0.019908057153,0.0224013786673,0.0208263872738,0.0162909084971,0.0189952331538
1503000,0.25,0.0276466677836,0.0201076822898,0.0225294024539,0.020473754887,0.0164913242142,0.019001949411
1563120,0.26,0.0281318447101,0.0201056727237,0.0228271922509,0.0207260958502,0.0166185386211,0.0191505171158
1623240,0.27,0.0286271224705,0.0205192433296,0.0233827882632,0.0210223335042,0.0170433720946,0.0195472959886
1683360,0.28,0.0289639621987,0.0202879094648,0.0231127751126,0.0214762342502,0.0169295643589,0.0190962430475
1743480,0.29,0.0303476708015,0.0206105355601,0.023305666225,0.0229195891898,0.0172839329463,0.0191101027296
1803600,0.3,0.0301385074412,0.0201296772466,0.0229308593188,0.0229047015118,0.0168392016468,0.0185609220764
1863720,0.31,0.0310916462966,0.0199870271621,0.0233643963586,0.0243273900673,0.0169280617652,0.0191928421006
1923840,0.32,0.0301954437495,0.019536561489,0.0227047485528,0.0236981459183,0.0167103355231,0.0186850198966
