3006,0.0005,0.0322930005893,0.050202256845
6012,0.001,0.118527945294,0.164191389635
9018,0.0015,0.194861029897,0.258567997074
12024,0.002,0.247367798392,0.323585061195
15030,0.0025,0.279174035606,0.380974604152
18036,0.003,0.244373328371,0.331867980671
21042,0.0035,0.231231932598,0.295527639702
24048,0.004,0.211729833927,0.261258193895
27054,0.0045,0.227045347589,0.278682353555
30060,0.005,0.252371815475,0.305675058093
33066,0.0055,0.247461221317,0.303426858761
36072,0.006,0.317739995706,0.385582922224
39078,0.0065,0.370533137,0.434122779708
42084,0.007,0.350334523935,0.415244748989
45090,0.0075,0.353744505843,0.398107179738
48096,0.008,0.397246961134,0.464192293998
51102,0.0085,0.397538649333,0.497091943527
54108,0.009,0.295019150267,0.358964086459
57114,0.0095,0.23262375091,0.278895857762
60120,0.01,0.246530720467,0.292349034052
60121,0.010000166334,0.246537670974,0.292360075573
