301,5.00665335995e-05,3.64424188242,0.0
602,0.000100133067199,3.51587553378,0.0
903,0.000150199600798,3.36399607343,0.0
1204,0.000200266134398,3.25357370296,0.0
1505,0.000250332667997,3.13828561717,0.0
1806,0.000300399201597,3.06685265325,0.0
2107,0.000350465735196,2.98399398138,0.0
2408,0.000400532268796,2.93368330055,0.0
2709,0.000450598802395,2.94923939466,0.0
3010,0.000500665335995,2.96470753273,0.0
3311,0.000550731869594,2.94987517602,0.0
3612,0.000600798403194,2.94360597771,0.0
3913,0.000650864936793,2.9508536928,0.0
4214,0.000700931470393,2.9325662911,0.0
4515,0.000750998003992,2.91716605713,0.0
4816,0.000801064537591,2.83872111374,0.0
5117,0.000851131071191,2.70685346974,0.0
5418,0.00090119760479,2.67523444841,0.0
5719,0.00095126413839,2.70901824938,0.0
6013,0.001000166334,2.73516709537,0.0
